sampleId,imageRef,imageHash,labelCategoryId,labelSubCategoryId,labelSource,weightKg,district,observedPriceInr,finalPriceInr,capturedAt,split,synthetic
TRN_001676,synthetic://images/lcd_monitor_panel/1a4858fc1105.jpg,1a4858fc1105,lcd_panel,lcd_monitor_panel,collector,19.2,Pune,322.83,,2026-01-24T14:25:00.000Z,train,true
TRN_001677,synthetic://images/pcb_motherboard/e3e3beab5bd9.jpg,e3e3beab5bd9,pcb,pcb_motherboard,collector,3.98,Pune,1381.54,,2026-01-24T14:25:00.000Z,train,true
TRN_001678,synthetic://images/pcb_mobile/d322d932cfb0.jpg,d322d932cfb0,pcb,pcb_mobile,collector,0.21,Pune,217.24,180.08,2026-03-10T18:36:00.000Z,train,true
TRN_001679,synthetic://images/plastic_mixed_dirty/6a5a58ca10d7.jpg,6a5a58ca10d7,mixed_plastic,plastic_mixed_dirty,recycler_corrected,1.65,Pune,15.77,13.07,2026-03-10T18:36:00.000Z,test,true
TRN_001680,synthetic://images/battery_li_ion_mobile/373fa9340de0.jpg,373fa9340de0,battery,battery_li_ion_mobile,collector,0.42,Pune,36.31,30.1,2026-03-10T18:36:00.000Z,train,true
TRN_001681,synthetic://images/cable_data_thin/fc7f46aab697.jpg,fc7f46aab697,cable,cable_data_thin,collector,36.03,Pune,2068.52,1714.72,2026-03-10T18:36:00.000Z,train,true
TRN_001682,synthetic://images/crt_tv/8d0bcf15d9e2.jpg,8d0bcf15d9e2,crt,crt_tv,collector,100.97,Thane,751.91,702.81,2026-01-07T16:01:00.000Z,train,true
TRN_001683,synthetic://images/crt_monitor/a4373955a7bc.jpg,a4373955a7bc,crt,crt_monitor,recycler_corrected,71.79,Thane,488.1,456.22,2026-01-07T16:01:00.000Z,test,true
TRN_001684,synthetic://images/plastic_abs_casing/b8c120ed401e.jpg,b8c120ed401e,mixed_plastic,plastic_abs_casing,collector,6.75,Pune,222.01,,2026-08-31T08:06:00.000Z,train,true
TRN_001685,synthetic://images/cable_data_thin/27d110983abe.jpg,27d110983abe,cable,cable_data_thin,collector,3.85,Thane,569.55,,2025-11-12T19:31:00.000Z,train,true
TRN_001686,synthetic://images/motor_hdd_assembly/6f7f49df9513.jpg,6f7f49df9513,motor_magnet,motor_hdd_assembly,collector,5.61,Thane,1290.08,,2025-11-12T19:31:00.000Z,train,true
TRN_001687,synthetic://images/plastic_hips_tv/3e58545799ee.jpg,3e58545799ee,mixed_plastic,plastic_hips_tv,collector,25.3,Thane,669.7,,2026-04-14T18:47:00.000Z,test,true
TRN_001688,synthetic://images/cable_copper_house/3391e1df8fba.jpg,3391e1df8fba,cable,cable_copper_house,collector,40.92,Thane,17253.1,,2026-04-14T18:47:00.000Z,train,true
TRN_001689,synthetic://images/pcb_power_supply/a67b7a0a11e5.jpg,a67b7a0a11e5,pcb,pcb_power_supply,recycler_corrected,3.64,Thane,511.97,,2026-04-14T18:47:00.000Z,train,true
TRN_001690,synthetic://images/cable_copper_house/6df87ae655e9.jpg,6df87ae655e9,cable,cable_copper_house,collector,41.97,Mumbai Suburban,19108.94,,2026-02-11T15:44:00.000Z,train,true
TRN_001691,synthetic://images/battery_lead_acid_ups/2adc72370fc9.jpg,2adc72370fc9,battery,battery_lead_acid_ups,recycler_corrected,49.76,Nashik,3256.5,,2026-06-19T17:54:00.000Z,train,true
TRN_001692,synthetic://images/battery_li_ion_laptop/567675cc0406.jpg,567675cc0406,battery,battery_li_ion_laptop,collector,2.3,New Delhi,412.09,,2026-08-29T17:37:00.000Z,train,true
TRN_001693,synthetic://images/pcb_power_supply/800efa1510a0.jpg,800efa1510a0,pcb,pcb_power_supply,collector,9.25,New Delhi,1558.63,,2026-08-29T17:37:00.000Z,train,true
TRN_001694,synthetic://images/battery_lead_acid_ups/9b37c3f25a4a.jpg,9b37c3f25a4a,battery,battery_lead_acid_ups,recycler_corrected,74.19,New Delhi,5902.03,,2026-08-29T17:37:00.000Z,val,true
TRN_001695,synthetic://images/plastic_hips_tv/cce545a496e3.jpg,cce545a496e3,mixed_plastic,plastic_hips_tv,collector,22.71,New Delhi,672.2,,2026-08-29T17:37:00.000Z,train,true
TRN_001696,synthetic://images/pcb_cpu_processor/c21df947c6b0.jpg,c21df947c6b0,pcb,pcb_cpu_processor,recycler_corrected,0.1,Nashik,358.38,,2025-09-12T15:39:00.000Z,test,true
TRN_001697,synthetic://images/crt_monitor/f690d6da7ee0.jpg,f690d6da7ee0,crt,crt_monitor,collector,76.09,Nashik,651.28,,2025-09-12T15:39:00.000Z,train,true
TRN_001698,synthetic://images/battery_lead_acid_ups/267040f30b09.jpg,267040f30b09,battery,battery_lead_acid_ups,collector,57.84,Thane,6008.93,6803.67,2025-12-13T18:35:00.000Z,train,true
TRN_001699,synthetic://images/pcb_motherboard/bddacad54d78.jpg,bddacad54d78,pcb,pcb_motherboard,collector,10.4,Thane,3704.5,4194.46,2025-12-13T18:35:00.000Z,val,true
TRN_001700,synthetic://images/cable_copper_house/9421b847b3b9.jpg,9421b847b3b9,cable,cable_copper_house,recycler_corrected,2.73,Thane,931.01,1054.15,2025-12-13T18:35:00.000Z,val,true
TRN_001701,synthetic://images/motor_fan_ac/8a1df22d210d.jpg,8a1df22d210d,motor_magnet,motor_fan_ac,collector,11.82,Mumbai Suburban,1940.73,1907.15,2026-08-03T11:13:00.000Z,train,true
TRN_001702,synthetic://images/pcb_motherboard/8aa0386eee8a.jpg,8aa0386eee8a,pcb,pcb_motherboard,collector,1.32,Mumbai Suburban,490.71,482.22,2026-08-03T11:13:00.000Z,train,true
TRN_001703,synthetic://images/motor_fan_ac/f120bd806c4a.jpg,f120bd806c4a,motor_magnet,motor_fan_ac,collector,30.11,Mumbai Suburban,4053.88,3983.73,2026-08-03T11:13:00.000Z,train,true
TRN_001704,synthetic://images/motor_hdd_assembly/0b5e29cf6b9a.jpg,0b5e29cf6b9a,motor_magnet,motor_hdd_assembly,recycler_corrected,1.47,Thane,391.63,352.33,2026-02-06T12:53:00.000Z,train,true
TRN_001705,synthetic://images/cable_aluminium/8ca629c1800f.jpg,8ca629c1800f,cable,cable_aluminium,collector,29.58,Thane,4639.28,4173.78,2026-02-06T12:53:00.000Z,train,true
TRN_001706,synthetic://images/plastic_abs_casing/7a95a5e8f2c0.jpg,7a95a5e8f2c0,mixed_plastic,plastic_abs_casing,collector,4.84,Thane,165.67,149.05,2026-02-06T12:53:00.000Z,val,true
TRN_001707,synthetic://images/battery_li_ion_laptop/c572bdf2222b.jpg,c572bdf2222b,battery,battery_li_ion_laptop,collector,0.3,Nashik,60.48,63.83,2026-07-25T15:18:00.000Z,train,true
TRN_001708,synthetic://images/battery_lead_acid_ups/84ffc0784911.jpg,84ffc0784911,battery,battery_lead_acid_ups,recycler_corrected,27.22,Nashik,2166.98,2287.01,2026-07-25T15:18:00.000Z,train,true
TRN_001709,synthetic://images/cable_data_thin/4cdfcefb9be6.jpg,4cdfcefb9be6,cable,cable_data_thin,collector,40.35,Nashik,5051.01,5330.78,2026-07-25T15:18:00.000Z,train,true
TRN_001710,synthetic://images/motor_hdd_assembly/c06bcdbff7d2.jpg,c06bcdbff7d2,motor_magnet,motor_hdd_assembly,collector,7.67,Nashik,2126.53,1993.44,2025-10-06T17:02:00.000Z,train,true
TRN_001711,synthetic://images/plastic_hips_tv/a4a3c35043ad.jpg,a4a3c35043ad,mixed_plastic,plastic_hips_tv,collector,44.11,Thane,766.68,742.99,2026-02-25T18:10:00.000Z,train,true
TRN_001712,synthetic://images/cable_data_thin/e4e4f3fb5af8.jpg,e4e4f3fb5af8,cable,cable_data_thin,collector,14,Pune,1895.27,2000.88,2026-05-26T14:12:00.000Z,train,true
TRN_001713,synthetic://images/battery_lead_acid_ups/21df2f8f22a7.jpg,21df2f8f22a7,battery,battery_lead_acid_ups,collector,36.17,Pune,3169.94,3346.58,2026-05-26T14:12:00.000Z,train,true
TRN_001714,synthetic://images/cable_aluminium/99a11d64412f.jpg,99a11d64412f,cable,cable_aluminium,collector,31.97,Thane,4768.96,4779.41,2026-03-24T15:27:00.000Z,train,true
TRN_001715,synthetic://images/cable_aluminium/68a1306e556c.jpg,68a1306e556c,cable,cable_aluminium,collector,28.4,New Delhi,4625.51,,2026-08-17T16:45:00.000Z,train,true
TRN_001716,synthetic://images/plastic_abs_casing/654fa7c9729e.jpg,654fa7c9729e,mixed_plastic,plastic_abs_casing,collector,33.66,Thane,1100.68,1167.71,2026-06-05T06:51:00.000Z,test,true
TRN_001717,synthetic://images/plastic_hips_tv/d7df7e15ffd7.jpg,d7df7e15ffd7,mixed_plastic,plastic_hips_tv,recycler_corrected,25.93,Thane,688.01,729.91,2026-06-05T06:51:00.000Z,train,true
TRN_001718,synthetic://images/pcb_mobile/9d99f057d4cc.jpg,9d99f057d4cc,pcb,pcb_mobile,collector,0.2,Nashik,206.66,195.52,2026-05-07T14:01:00.000Z,train,true
TRN_001719,synthetic://images/pcb_mobile/42d82195000b.jpg,42d82195000b,pcb,pcb_mobile,recycler_corrected,0.07,Pune,32.59,34.19,2026-04-27T17:22:00.000Z,train,true
TRN_001720,synthetic://images/pcb_mobile/734c9ae882d8.jpg,734c9ae882d8,pcb,pcb_mobile,collector,0.15,Pune,127.24,133.49,2026-04-27T17:22:00.000Z,train,true
TRN_001721,synthetic://images/plastic_abs_casing/5475c05539b6.jpg,5475c05539b6,mixed_plastic,plastic_abs_casing,recycler_corrected,37.73,Mumbai Suburban,602.91,560.21,2026-02-25T18:48:00.000Z,test,true
TRN_001722,synthetic://images/cable_copper_house/4a7053b3b315.jpg,4a7053b3b315,cable,cable_copper_house,collector,25.24,New Delhi,5199.81,,2025-11-08T14:10:00.000Z,val,true
TRN_001723,synthetic://images/pcb_motherboard/e57e8d1e8429.jpg,e57e8d1e8429,pcb,pcb_motherboard,collector,1.02,New Delhi,347.25,,2025-11-08T14:10:00.000Z,val,true
TRN_001724,synthetic://images/crt_tv/ee5cc6dc3de0.jpg,ee5cc6dc3de0,crt,crt_tv,collector,148.74,New Delhi,448.81,,2025-11-08T14:10:00.000Z,train,true
TRN_001725,synthetic://images/motor_hdd_assembly/b7cc498d4ac1.jpg,b7cc498d4ac1,motor_magnet,motor_hdd_assembly,collector,6.95,Pune,1937.03,2034.63,2025-10-09T13:03:00.000Z,train,true
TRN_001726,synthetic://images/cable_copper_house/57d9761e3604.jpg,57d9761e3604,cable,cable_copper_house,collector,40.41,Pune,13270.72,13939.4,2025-10-09T13:03:00.000Z,train,true
TRN_001727,synthetic://images/plastic_mixed_dirty/4d5137cd765c.jpg,4d5137cd765c,mixed_plastic,plastic_mixed_dirty,collector,29.14,Pune,357.84,375.87,2025-10-09T13:03:00.000Z,train,true
TRN_001728,synthetic://images/pcb_ram_gold/20df1e89a768.jpg,20df1e89a768,pcb,pcb_ram_gold,collector,0.03,Nashik,33.38,,2026-07-11T08:14:00.000Z,val,true
TRN_001729,synthetic://images/pcb_mobile/2c99cb8da212.jpg,2c99cb8da212,pcb,pcb_mobile,collector,0.16,Nashik,164.31,,2026-07-11T08:14:00.000Z,test,true
TRN_001730,synthetic://images/pcb_mobile/c16fed6f4371.jpg,c16fed6f4371,pcb,pcb_mobile,collector,0.04,Mumbai Suburban,52.11,49.73,2026-03-28T10:24:00.000Z,train,true
TRN_001731,synthetic://images/cable_data_thin/168e366ebbb6.jpg,168e366ebbb6,cable,cable_data_thin,collector,36.02,Mumbai Suburban,5220.74,4982.32,2026-03-28T10:24:00.000Z,train,true
TRN_001732,synthetic://images/motor_fan_ac/9042b64a9d75.jpg,9042b64a9d75,motor_magnet,motor_fan_ac,collector,37.49,Thane,5917.05,5910.39,2026-06-08T06:45:00.000Z,train,true
TRN_001733,synthetic://images/battery_lead_acid_ups/57e0337acd5f.jpg,57e0337acd5f,battery,battery_lead_acid_ups,collector,86.45,Pune,6657.57,6840.68,2025-09-29T12:06:00.000Z,train,true
TRN_001734,synthetic://images/pcb_ram_gold/ee62f14d4919.jpg,ee62f14d4919,pcb,pcb_ram_gold,collector,0.22,Pune,379.24,389.67,2025-09-29T12:06:00.000Z,train,true
TRN_001735,synthetic://images/led_backlight_strip/5624a5163e94.jpg,5624a5163e94,lcd_panel,led_backlight_strip,collector,31.71,Mumbai Suburban,3340.01,3193.94,2026-01-28T19:47:00.000Z,train,true
TRN_001736,synthetic://images/cable_data_thin/a7b32d0d31d5.jpg,a7b32d0d31d5,cable,cable_data_thin,collector,43.03,Mumbai Suburban,6792.59,6571.55,2026-06-30T13:01:00.000Z,train,true
TRN_001737,synthetic://images/plastic_mixed_dirty/846d5a05bc18.jpg,846d5a05bc18,mixed_plastic,plastic_mixed_dirty,collector,8.75,Mumbai Suburban,108.78,105.24,2026-06-30T13:01:00.000Z,train,true
TRN_001738,synthetic://images/plastic_abs_casing/ef3b569e73a9.jpg,ef3b569e73a9,mixed_plastic,plastic_abs_casing,collector,25.18,Mumbai Suburban,885.58,856.76,2026-06-30T13:01:00.000Z,train,true
TRN_001739,synthetic://images/cable_aluminium/290d6b7b79ba.jpg,290d6b7b79ba,cable,cable_aluminium,collector,1.84,Mumbai Suburban,248.43,,2026-03-02T13:50:00.000Z,train,true
TRN_001740,synthetic://images/battery_li_ion_laptop/33437708ac42.jpg,33437708ac42,battery,battery_li_ion_laptop,collector,3.69,Pune,837.94,,2025-10-11T14:04:00.000Z,test,true
TRN_001741,synthetic://images/crt_tv/4512f580ddf6.jpg,4512f580ddf6,crt,crt_tv,collector,59.21,Pune,368.36,,2025-10-11T14:04:00.000Z,train,true
TRN_001742,synthetic://images/lcd_tv_panel/77fdb1d3abac.jpg,77fdb1d3abac,lcd_panel,lcd_tv_panel,collector,27.42,Thane,480.49,274.42,2026-05-02T18:08:00.000Z,train,true
TRN_001743,synthetic://images/cable_data_thin/386fae564552.jpg,386fae564552,cable,cable_data_thin,collector,3.4,Thane,483.55,276.17,2026-05-02T18:08:00.000Z,train,true
TRN_001744,synthetic://images/cable_mixed_scrap/b0bc579f2757.jpg,b0bc579f2757,cable,cable_mixed_scrap,collector,9.71,New Delhi,2027.55,,2026-07-17T19:26:00.000Z,train,true
TRN_001745,synthetic://images/pcb_power_supply/430f53643235.jpg,430f53643235,pcb,pcb_power_supply,collector,1.85,New Delhi,241.95,,2026-07-17T19:26:00.000Z,train,true
TRN_001746,synthetic://images/pcb_cpu_processor/3bab11783651.jpg,3bab11783651,pcb,pcb_cpu_processor,recycler_corrected,0.12,New Delhi,569.37,,2026-07-17T19:26:00.000Z,train,true
TRN_001747,synthetic://images/cable_mixed_scrap/eab80fff1335.jpg,eab80fff1335,cable,cable_mixed_scrap,collector,44.04,Thane,9761.69,9067.24,2025-09-15T13:36:00.000Z,val,true
TRN_001748,synthetic://images/cable_data_thin/4a42a8b3aa2f.jpg,4a42a8b3aa2f,cable,cable_data_thin,collector,38.21,Pune,4945.9,4078.58,2025-10-16T16:33:00.000Z,train,true
TRN_001749,synthetic://images/battery_button_cell/283d13ac0c47.jpg,283d13ac0c47,battery,battery_button_cell,collector,8.13,Pune,772.76,637.25,2025-10-16T16:33:00.000Z,train,true
TRN_001750,synthetic://images/cable_aluminium/2eaa749db759.jpg,2eaa749db759,cable,cable_aluminium,collector,21.87,Nashik,3122.58,3221.02,2026-06-06T06:24:00.000Z,test,true
TRN_001751,synthetic://images/pcb_motherboard/f3b233215106.jpg,f3b233215106,pcb,pcb_motherboard,collector,2.71,Nashik,809.66,835.18,2026-06-06T06:24:00.000Z,train,true
TRN_001752,synthetic://images/cable_mixed_scrap/140faa294835.jpg,140faa294835,cable,cable_mixed_scrap,collector,30.87,Bengaluru Urban,6315.08,6079.19,2026-07-13T19:54:00.000Z,val,true
TRN_001753,synthetic://images/plastic_abs_casing/f52e077f2963.jpg,f52e077f2963,mixed_plastic,plastic_abs_casing,collector,16.04,Bengaluru Urban,504.46,485.62,2026-07-13T19:54:00.000Z,train,true
TRN_001754,synthetic://images/cable_copper_house/038dc01b7825.jpg,038dc01b7825,cable,cable_copper_house,collector,29.19,Thane,12139.83,11233.46,2025-12-25T15:01:00.000Z,train,true
TRN_001755,synthetic://images/led_backlight_strip/bc9383a5bf4b.jpg,bc9383a5bf4b,lcd_panel,led_backlight_strip,collector,8,Thane,668.53,629.62,2026-06-16T17:05:00.000Z,train,true
TRN_001756,synthetic://images/pcb_motherboard/ae8d66c5283b.jpg,ae8d66c5283b,pcb,pcb_motherboard,recycler_corrected,5.45,Thane,1916.01,1804.5,2026-06-16T17:05:00.000Z,test,true
TRN_001757,synthetic://images/battery_button_cell/b1ad42b1f769.jpg,b1ad42b1f769,battery,battery_button_cell,collector,23.25,New Delhi,3054.25,2841.95,2026-04-18T07:46:00.000Z,train,true
TRN_001758,synthetic://images/cable_aluminium/bac261548203.jpg,bac261548203,cable,cable_aluminium,collector,3.14,New Delhi,499.04,464.35,2026-04-18T07:46:00.000Z,train,true
TRN_001759,synthetic://images/lcd_tv_panel/c27fb75812a4.jpg,c27fb75812a4,lcd_panel,lcd_tv_panel,recycler_corrected,6.28,Nashik,96.66,89.42,2026-07-02T07:28:00.000Z,train,true
TRN_001760,synthetic://images/cable_aluminium/94ad15645709.jpg,94ad15645709,cable,cable_aluminium,recycler_corrected,13.26,New Delhi,2082.48,,2026-02-13T17:36:00.000Z,train,true
TRN_001761,synthetic://images/cable_data_thin/63cb0ef6ff7c.jpg,63cb0ef6ff7c,cable,cable_data_thin,collector,18.59,New Delhi,2014.02,,2026-02-13T17:36:00.000Z,train,true
TRN_001762,synthetic://images/cable_aluminium/7887af5c5c76.jpg,7887af5c5c76,cable,cable_aluminium,collector,30.42,Bengaluru Urban,4922.43,4655.93,2025-11-28T19:41:00.000Z,val,true
TRN_001763,synthetic://images/crt_yoke/b8971f95870b.jpg,b8971f95870b,crt,crt_yoke,collector,4.12,Pune,307.02,336.24,2026-08-15T16:58:00.000Z,val,true
TRN_001764,synthetic://images/pcb_mobile/43db3c5f6551.jpg,43db3c5f6551,pcb,pcb_mobile,collector,0.21,Nashik,228.22,,2026-08-31T16:26:00.000Z,train,true
TRN_001765,synthetic://images/pcb_mobile/888a121308a5.jpg,888a121308a5,pcb,pcb_mobile,collector,0.12,Nashik,130.41,,2026-08-31T16:26:00.000Z,val,true
TRN_001766,synthetic://images/motor_small_appliance/c7a3e05c7082.jpg,c7a3e05c7082,motor_magnet,motor_small_appliance,collector,12.57,Nashik,1414,,2026-08-31T16:26:00.000Z,train,true
TRN_001767,synthetic://images/motor_small_appliance/e47f9cdff1ff.jpg,e47f9cdff1ff,motor_magnet,motor_small_appliance,collector,6.87,Nagpur,793.92,,2026-05-10T18:37:00.000Z,train,true
TRN_001768,synthetic://images/led_backlight_strip/f0326809dc26.jpg,f0326809dc26,lcd_panel,led_backlight_strip,collector,15.26,Mumbai Suburban,1602.15,,2025-09-15T14:56:00.000Z,train,true
TRN_001769,synthetic://images/cable_mixed_scrap/59d66395f99d.jpg,59d66395f99d,cable,cable_mixed_scrap,collector,38.34,Mumbai Suburban,7811.01,,2025-09-15T14:56:00.000Z,train,true
TRN_001770,synthetic://images/pcb_cpu_processor/6af813a4ceca.jpg,6af813a4ceca,pcb,pcb_cpu_processor,collector,0.07,Mumbai Suburban,291.8,,2025-09-15T14:56:00.000Z,train,true
TRN_001771,synthetic://images/motor_hdd_assembly/0656fd9b744b.jpg,0656fd9b744b,motor_magnet,motor_hdd_assembly,collector,6.14,Nashik,1620.78,1609.6,2026-05-01T15:26:00.000Z,train,true
TRN_001772,synthetic://images/pcb_motherboard/a94f2dd2b9f9.jpg,a94f2dd2b9f9,pcb,pcb_motherboard,collector,8.79,Pune,2352.63,2166.93,2025-10-21T09:30:00.000Z,train,true
TRN_001773,synthetic://images/cable_copper_house/9abc03742a0d.jpg,9abc03742a0d,cable,cable_copper_house,collector,11.38,Pune,4557.58,4197.83,2025-10-21T09:30:00.000Z,train,true
TRN_001774,synthetic://images/pcb_cpu_processor/64dce75c3a24.jpg,64dce75c3a24,pcb,pcb_cpu_processor,collector,0.29,Pune,952.24,877.08,2025-10-21T09:30:00.000Z,val,true
TRN_001775,synthetic://images/battery_li_ion_laptop/98089159a4d5.jpg,98089159a4d5,battery,battery_li_ion_laptop,collector,0.7,Pune,151.01,139.09,2025-10-21T09:30:00.000Z,test,true
TRN_001776,synthetic://images/cable_mixed_scrap/235289c9ab59.jpg,235289c9ab59,cable,cable_mixed_scrap,collector,12.76,Bengaluru Urban,1175.22,1198.18,2026-04-08T07:52:00.000Z,test,true
TRN_001777,synthetic://images/cable_aluminium/09e88be8c228.jpg,09e88be8c228,cable,cable_aluminium,recycler_corrected,25.58,Bengaluru Urban,3987.92,4065.84,2026-04-08T07:52:00.000Z,train,true
TRN_001778,synthetic://images/battery_li_ion_mobile/207277da434e.jpg,207277da434e,battery,battery_li_ion_mobile,recycler_corrected,0.14,Mumbai Suburban,25.06,,2026-08-03T19:40:00.000Z,train,true
TRN_001779,synthetic://images/cable_aluminium/cbf4c57b5435.jpg,cbf4c57b5435,cable,cable_aluminium,collector,34.6,Thane,4187.71,,2026-05-25T06:25:00.000Z,train,true
TRN_001780,synthetic://images/plastic_mixed_dirty/802aec08a7b0.jpg,802aec08a7b0,mixed_plastic,plastic_mixed_dirty,collector,33.65,Thane,175.65,180.42,2026-01-08T07:41:00.000Z,train,true
TRN_001781,synthetic://images/pcb_cpu_processor/e80475e49344.jpg,e80475e49344,pcb,pcb_cpu_processor,collector,0.22,Thane,961.77,987.89,2026-01-08T07:41:00.000Z,train,true
TRN_001782,synthetic://images/cable_mixed_scrap/31f1fc5fa7bd.jpg,31f1fc5fa7bd,cable,cable_mixed_scrap,collector,28.4,Nagpur,5182.43,5501.73,2026-05-25T16:24:00.000Z,train,true
TRN_001783,synthetic://images/pcb_mobile/3bf3355d4b37.jpg,3bf3355d4b37,pcb,pcb_mobile,collector,0.23,Nagpur,237.79,252.44,2026-05-25T16:24:00.000Z,train,true
TRN_001784,synthetic://images/battery_lead_acid_ups/984c1579a0a7.jpg,984c1579a0a7,battery,battery_lead_acid_ups,collector,7.18,Nagpur,452.4,480.27,2026-05-25T16:24:00.000Z,train,true
TRN_001785,synthetic://images/crt_monitor/065495049a69.jpg,065495049a69,crt,crt_monitor,collector,91.96,Nagpur,315.41,,2026-08-27T15:48:00.000Z,train,true
TRN_001786,synthetic://images/pcb_cpu_processor/c6607ed10457.jpg,c6607ed10457,pcb,pcb_cpu_processor,collector,0.04,Nagpur,123.8,,2026-08-27T15:48:00.000Z,train,true
TRN_001787,synthetic://images/lcd_tv_panel/2a681b54d2e9.jpg,2a681b54d2e9,lcd_panel,lcd_tv_panel,collector,70.16,Nagpur,1691.32,,2026-08-27T15:48:00.000Z,train,true
TRN_001788,synthetic://images/led_backlight_strip/ab768876dc3a.jpg,ab768876dc3a,lcd_panel,led_backlight_strip,collector,10.36,Pune,992.4,890.92,2026-06-07T17:23:00.000Z,val,true
TRN_001789,synthetic://images/battery_li_ion_laptop/982a72215c66.jpg,982a72215c66,battery,battery_li_ion_laptop,collector,3.25,Pune,576.36,517.42,2026-06-07T17:23:00.000Z,train,true
TRN_001790,synthetic://images/battery_li_ion_laptop/e672ba3ecbf8.jpg,e672ba3ecbf8,battery,battery_li_ion_laptop,collector,2.2,Pune,475.79,427.14,2026-06-07T17:23:00.000Z,train,true
TRN_001791,synthetic://images/motor_speaker_magnet/5833112371a3.jpg,5833112371a3,motor_magnet,motor_speaker_magnet,collector,5.72,Pune,316.24,283.9,2026-06-07T17:23:00.000Z,train,true
TRN_001792,synthetic://images/crt_yoke/9d59a5cd8549.jpg,9d59a5cd8549,crt,crt_yoke,recycler_corrected,8.3,Nashik,607.98,620.59,2025-12-18T11:24:00.000Z,train,true
TRN_001793,synthetic://images/battery_li_ion_laptop/2e43d6d504d8.jpg,2e43d6d504d8,battery,battery_li_ion_laptop,recycler_corrected,2.58,Nashik,594.48,606.81,2025-12-18T11:24:00.000Z,train,true
TRN_001794,synthetic://images/lcd_monitor_panel/b6b868bf83d1.jpg,b6b868bf83d1,lcd_panel,lcd_monitor_panel,collector,17.61,Nashik,436.56,445.62,2025-12-18T11:24:00.000Z,val,true
TRN_001795,synthetic://images/battery_lead_acid_ups/25111de859fe.jpg,25111de859fe,battery,battery_lead_acid_ups,collector,49.21,Nagpur,3924.01,3805.04,2026-03-13T07:01:00.000Z,train,true
TRN_001796,synthetic://images/battery_lead_acid_ups/d8b0f87aca59.jpg,d8b0f87aca59,battery,battery_lead_acid_ups,collector,69.99,Nagpur,4023.9,3901.91,2026-03-13T07:01:00.000Z,test,true
TRN_001797,synthetic://images/motor_hdd_assembly/39444d24e0ba.jpg,39444d24e0ba,motor_magnet,motor_hdd_assembly,collector,4.35,Mumbai Suburban,1222.92,,2026-08-31T19:24:00.000Z,test,true
